Ministra da Mulher, da Família e dos Direitos Humanos.;Brasília;26/10/2020 - 07:30;Porto Alegre;26/10/2020 - 10:10;Serviço;9;VOO COMPARTILHADO COM O MINISTRO DA INFRAESTRUTURA
Ministro da Infraestrutura;Porto Alegre;26/10/2020 - 19:25;Brasília;26/10/2020 - 22:00;Serviço;20;VOO COMPARTILHADO COM A MINISTRA DA MULHER, DA FAMÍLIA E DOS DIREITOS HUMANOS 
Ministra da Mulher, da Família e dos Direitos Humanos.;Porto Alegre;26/10/2020 - 19:25;Brasília;26/10/2020 - 22:00;Serviço;12;VOO COMPARTILHADO COM O MINISTRO DA INFRAESTRUTURA
Ministro da Educação;Brasília;26/10/2020 - 07:05;Rio de Janeiro (Santos Dumont);26/10/2020 - 08:35;Serviço;4;
Ministro das Comunicações;São Paulo (Congonhas);26/10/2020 - 07:40;Brasília;26/10/2020 - 09:15;Serviço;1;
Ministro da Defesa;Brasília;27/10/2020 - 15:00;Goiânia;27/10/2020 - 15:25;Serviço;36;
Ministro da Defesa;Goiânia;27/10/2020 - 18:10;Brasília;27/10/2020 - 18:45;Serviço;36;
Presidente da Câmara dos Deputados;Brasília;28/10/2020 - 11:20;Rio de Janeiro (Santos Dumont);28/10/2020 - 12:55;Serviço;9;
Ministro do Meio Ambiente;Brasília;28/10/2020 - 07:10;Fernando De Noronha;28/10/2020 - 11:05;Serviço;12;
Comandante da Marinha;Brasília;28/10/2020 - 15:05;Fortaleza;28/10/2020 - 17:30;Serviço;6;
Chefe do Estado-Maior Conjunto das Forças Armadas;Brasília;28/10/2020 - 15:45;Belém;28/10/2020 - 17:55;Serviço;10;
Ministro da Justiça e Segurança Pública;Brasília;29/10/2020 - 07:55;Mossoró;29/10/2020 - 10:15;Serviço;16;
Ministro da Justiça e Segurança Pública;Mossoró;29/10/2020 - 16:45;Brasília;29/10/2020 - 19:15;Serviço;16;
Comandante da Marinha;Fortaleza;29/10/2020 - 13:05;Vitória;29/10/2020 - 15:55;Serviço;6;
Comandante da Marinha;Vitória;29/10/2020 - 19:40;Rio de Janeiro (Santos Dumont);29/10/2020 - 20:35;Serviço;6;
Chefe do Estado-Maior Conjunto das Forças Armadas;Belém;29/10/2020 - 08:20;Oiapoque;29/10/2020 - 10:05;Serviço;16;
Chefe do Estado-Maior Conjunto das Forças Armadas;Oiapoque;29/10/2020 - 15:50;Belém;29/10/2020 - 17:50;Serviço;16;
Presidente da Câmara dos Deputados;São Paulo (Congonhas);30/10/2020 - 12:10;Rio de Janeiro (Santos Dumont);30/10/2020 - 12:50;Serviço;3;
Presidente do Supremo Tribunal Federal;Brasília;30/10/2020 - 17:20;Rio de Janeiro (Galeão);30/10/2020 - 18:50;Segurança/Serviço;4;
Chefe do Estado-Maior Conjunto das Forças Armadas;Belém;30/10/2020 - 14:45;Brasília;30/10/2020 - 17:10;Serviço;10;
